"transaction_id","utr_number","user_id","timestamp","amount","sender_vpa","receiver_vpa","merchant_category","location_city","device_id","ip_address","status","failure_reason"
"TXN-E83C8F80324245DCBD","UTR2026082809395680314B952C","USR00000224","2026-08-28 09:39:56","18125.00","customer224.upi@canara","merchant10@axis","travel","Chennai","dev-733c8823cb2f","10.180.97.156","SUCCESS",""
"TXN-33FE97A9B1E64B569F","UTR202608252156561E8CBFDAAC","USR00000127","2026-08-25 21:56:56","3501.00","customer127.upi@pnb","merchant33@kotak","education","Jaipur","dev-d57a946549cb","10.238.37.199","SUCCESS",""
"TXN-4A90A05888A44B18AA","UTR20260814110556744288DDB6","USR00000040","2026-08-14 11:05:56","9848.00","customer40.upi@canara","merchant48@hdfc","utility","Chennai","dev-a7d112cfe302","10.233.20.159","SUCCESS",""
"TXN-1F187AB133B74D98B6","UTR20260826003956A64814EC05","USR00000055","2026-08-26 00:39:56","4838.00","customer55.upi@pnb","merchant40@kotak","fuel","Bengaluru","dev-e54f328db3cf","10.108.232.56","SUCCESS",""
"TXN-0D914CFD3EE340CDB7","UTR20260822011856B3A9A7966A","USR00000071","2026-08-22 01:18:56","17407.00","customer71.upi@pnb","merchant14@bob","gaming","Kolkata","dev-d9aa96138e63","10.193.225.51","SUCCESS",""
"TXN-7FDE2E9C0B2340AF84","UTR202608191742568746865B2D","USR00000062","2026-08-19 17:42:56","18666.00","customer62.upi@bob","merchant35@sbi","travel","Surat","dev-66db73a1be7f","10.252.240.111","SUCCESS",""
"TXN-61D6900B17034E93A6","UTR20260824142556E8A2ACC3A8","USR00000230","2026-08-24 14:25:56","1477.00","customer230.upi@bob","merchant48@pnb","fuel","Jaipur","dev-089a7f5b83fc","10.195.152.111","SUCCESS",""
"TXN-8039EE1C08184991B2","UTR202608200417567FF5F614FA","USR00000190","2026-08-20 04:17:56","24574.00","customer190.upi@bob","merchant9@canara","gaming","Ahmedabad","dev-9c4aa340f7b3","10.88.16.87","SUCCESS",""
"TXN-59F51B2EA1F5444F95","UTR20260828020356B1FB98B717","USR00000075","2026-08-28 02:03:56","9349.00","customer75.upi@icici","merchant31@sbi","utility","Chennai","dev-7b2de9d44bf2","10.216.145.10","SUCCESS",""
"TXN-65A7B39295284CDFAB","UTR202608221053569A01BDA5C3","USR00000152","2026-08-22 10:53:56","11295.00","customer152.upi@canara","merchant36@sbi","electronics","Ahmedabad","dev-039342e4c932","10.178.165.204","SUCCESS",""
"TXN-D541F415974C4EE9AE","UTR2026082512125672C6B07429","USR00000122","2026-08-25 12:12:56","1224.00","customer122.upi@hdfc","merchant46@hdfc","food_delivery","Indore","dev-90be40716655","10.75.119.129","SUCCESS",""
"TXN-FCBFEF4554074CAEB9","UTR20260814233056E9BB27548C","USR00000021","2026-08-14 23:30:56","10752.00","customer21.upi@kotak","merchant27@pnb","fuel","Lucknow","dev-9db1116f6f8a","10.239.63.181","SUCCESS",""
"TXN-C89AED51F66D4CCFB8","UTR20260820131956EF9A845C5C","USR00000270","2026-08-20 13:19:56","10230.00","customer270.upi@bob","merchant40@axis","gaming","Surat","dev-e6eefa3f0386","10.13.226.158","SUCCESS",""
"TXN-E5D8602D8ECC4F2A9C","UTR20260813104256158A04FEBB","USR00000104","2026-08-13 10:42:56","1573.00","customer104.upi@canara","merchant16@pnb","grocery","Mumbai","dev-445dcecdd03c","10.210.147.5","SUCCESS",""
"TXN-07DD8A2234DB4109AC","UTR202608210428560B945C608A","USR00000297","2026-08-21 04:28:56","4850.00","customer297.upi@sbi","merchant2@icici","electronics","Pune","dev-401cc39cf227","10.69.219.135","SUCCESS",""
"TXN-917073235647416E91","UTR20260811001556FB224FBC72","USR00000184","2026-08-11 00:15:56","11549.00","customer184.upi@canara","merchant45@axis","travel","Pune","dev-9394ec0d6321","10.84.156.24","SUCCESS",""
"TXN-5F5AED227A53456D9C","UTR202608101742564FE80C7621","USR00000248","2026-08-10 17:42:56","17375.00","customer248.upi@canara","merchant7@pnb","education","Hyderabad","dev-27589f630c69","10.103.186.205","SUCCESS",""
"TXN-EFF8AFC260D34A4CB7","UTR20260822062456C55D75B9EC","USR00000013","2026-08-22 06:24:56","10208.00","customer13.upi@kotak","merchant22@axis","electronics","Ahmedabad","dev-8641e0b5fd01","10.54.82.21","SUCCESS",""
"TXN-A4F2F88DD3494C9DBD","UTR20260827053456A1BB95691E","USR00000246","2026-08-27 05:34:56","16876.00","customer246.upi@bob","merchant41@pnb","food_delivery","Lucknow","dev-bdcf3b8d0f80","10.112.169.247","SUCCESS",""
"TXN-756C0CF7976B4D9287","UTR2026082517155680964AC67E","USR00000109","2026-08-25 17:15:56","19652.00","customer109.upi@kotak","merchant47@kotak","travel","Indore","dev-c9f41f72acd6","10.169.44.111","SUCCESS",""
"TXN-2423E0AB939048E1B8","UTR20260819100556CE89C8070F","USR00000227","2026-08-19 10:05:56","8888.00","customer227.upi@icici","merchant38@pnb","electronics","Bengaluru","dev-0ecc17385b3e","10.190.247.164","SUCCESS",""
"TXN-81AD72D19A784F9DB9","UTR202608160046568E96A4F93B","USR00000154","2026-08-16 00:46:56","2467.00","customer154.upi@hdfc","merchant43@sbi","fuel","Chennai","dev-d92e1b6a1062","10.231.234.40","SUCCESS",""
"TXN-00416E4168834B2A85","UTR20260822075356E74E8FA4A2","USR00000106","2026-08-22 07:53:56","7901.00","customer106.upi@hdfc","merchant36@icici","electronics","Delhi","dev-093825933adc","10.121.166.134","SUCCESS",""
"TXN-75883B82C8EE4810A2","UTR20260816071056A403168CB9","USR00000282","2026-08-16 07:10:56","1020.00","customer282.upi@hdfc","merchant31@icici","education","Ahmedabad","dev-307d9e6b1bf6","10.8.231.38","SUCCESS",""
"TXN-3D15BABDB201458E93","UTR2026082509335669249326D0","USR00000268","2026-08-25 09:33:56","4462.00","customer268.upi@axis","merchant26@bob","marketplace","Hyderabad","dev-ab40fa1327ec","10.101.209.46","FAILED","insufficient_balance"
"TXN-458C86461C944F04AA","UTR20260816115656B9F45C6D12","USR00000167","2026-08-16 11:56:56","4262.00","customer167.upi@pnb","merchant31@bob","marketplace","Hyderabad","dev-455265b3db1e","10.157.25.233","FAILED","beneficiary_not_found"
"TXN-D54795FDCE1C44F3B9","UTR20260824080356320DC938F7","USR00000104","2026-08-24 08:03:56","9135.00","customer104.upi@canara","merchant5@icici","fashion","Lucknow","dev-445dcecdd03c","10.96.89.40","SUCCESS",""
"TXN-1E67F2117D1A44B0A4","UTR202608192129564B27F85F3D","USR00000147","2026-08-19 21:29:56","20631.00","customer147.upi@icici","merchant1@kotak","education","Jaipur","dev-1a102e6f0e85","10.251.244.64","FAILED","daily_limit_exceeded"
"TXN-AD8BA17C1B764F4E85","UTR20260813065956B5E9828EC6","USR00000042","2026-08-13 06:59:56","3245.00","customer42.upi@hdfc","merchant16@pnb","fashion","Hyderabad","dev-fda0b38949b3","10.123.76.81","SUCCESS",""
"TXN-9A6D840E1BDC4A66AD","UTR20260819004056FC98847061","USR00000299","2026-08-19 00:40:56","18479.00","customer299.upi@icici","merchant49@axis","grocery","Chennai","dev-a846a7afd7a1","10.9.34.146","SUCCESS",""
"TXN-B7F282E1458F4733BC","UTR20260822100056DAEE246E94","USR00000224","2026-08-22 10:00:56","24987.00","customer224.upi@canara","merchant42@kotak","electronics","Indore","dev-6dca80a7ea76","10.135.58.89","SUCCESS",""
"TXN-FA445EE82F694CC893","UTR20260815205856FDA0F6DC40","USR00000206","2026-08-15 20:58:56","13393.00","customer206.upi@bob","merchant45@canara","gaming","Kolkata","dev-6cb0a4591a68","10.239.39.47","SUCCESS",""
"TXN-62583B4533BE49448E","UTR2026082617595659086B68AD","USR00000190","2026-08-26 17:59:56","863.00","customer190.upi@bob","merchant40@sbi","marketplace","Surat","dev-57fa1add60ba","10.18.142.132","SUCCESS",""
"TXN-FB915FB2DB6D4916B8","UTR20260822184056512099B01F","USR00000040","2026-08-22 18:40:56","22658.00","customer40.upi@canara","merchant43@kotak","subscription","Surat","dev-f153bb070b7c","10.131.127.118","SUCCESS",""
"TXN-483DBEBC2DEE426B87","UTR202608101127564558EA947E","USR00000289","2026-08-10 11:27:56","2128.00","customer289.upi@sbi","merchant40@kotak","utility","Delhi","dev-ed9400bb41d0","10.254.75.7","SUCCESS",""
"TXN-D28321E8B8AA46C69D","UTR202608221217569A77C9670E","USR00000158","2026-08-22 12:17:56","19899.00","customer158.upi@bob","merchant40@pnb","travel","Delhi","dev-afd585eb34d9","10.139.239.35","SUCCESS",""
"TXN-A1636B0CBC6F45B784","UTR20260811012956E36B6C782B","USR00000229","2026-08-11 01:29:56","15983.00","customer229.upi@kotak","merchant5@icici","grocery","Pune","dev-c52108df2b77","10.168.104.101","SUCCESS",""
"TXN-B0526596F0FD46E096","UTR20260818210256CAB6D60D2D","USR00000032","2026-08-18 21:02:56","24563.00","customer32.upi@canara","merchant21@icici","subscription","Ahmedabad","dev-6b4f1affd52b","10.162.30.89","SUCCESS",""
"TXN-9C8424D8F8164EC2B1","UTR20260811211856C0695A0036","USR00000126","2026-08-11 21:18:56","23895.00","customer126.upi@bob","merchant26@hdfc","travel","Jaipur","dev-61ee876a26f1","10.7.187.211","SUCCESS",""
"TXN-F9CA5027D6F94109A1","UTR202608180904563CD2482C26","USR00000032","2026-08-18 09:04:56","11816.00","customer32.upi@canara","merchant21@axis","gaming","Mumbai","dev-a5955598be67","10.120.93.162","SUCCESS",""
"TXN-99CD9491F3D4400BB3","UTR20260816114156A58BFFC7DB","USR00000032","2026-08-16 11:41:56","5311.00","customer32.upi@canara","merchant44@kotak","gaming","Kolkata","dev-8d925de03f08","10.42.117.171","SUCCESS",""
"TXN-B37CB6D16FB74527A5","UTR2026082617315686FE80C950","USR00000087","2026-08-26 17:31:56","241.00","customer87.upi@pnb","merchant23@hdfc","subscription","Surat","dev-26354d81b4c6","10.91.172.182","SUCCESS",""
"TXN-D92722284B954BD8B1","UTR2026081113395609F1124DB4","USR00000042","2026-08-11 13:39:56","14425.00","customer42.upi@hdfc","merchant28@bob","utility","Bengaluru","dev-fda0b38949b3","10.195.197.92","SUCCESS",""
"TXN-68DCD7F6E50B42A0B2","UTR20260827062756690BDA59B7","USR00000028","2026-08-27 06:27:56","24193.00","customer28.upi@axis","merchant27@sbi","subscription","Kolkata","dev-458e807f8089","10.44.59.12","SUCCESS",""
"TXN-CDFBD7684F6A4703BD","UTR2026081021125647CBEDC3C0","USR00000291","2026-08-10 21:12:56","61.00","customer291.upi@icici","merchant8@kotak","grocery","Indore","dev-d5050647791b","10.186.220.23","SUCCESS",""
"TXN-DE419D73DE86498289","UTR2026081421405649CA11DA9D","USR00000123","2026-08-14 21:40:56","22652.00","customer123.upi@icici","merchant36@canara","fashion","Surat","dev-7e3bb79c3204","10.168.253.208","SUCCESS",""
"TXN-2CDBFD8AACB343F7BF","UTR20260811170256269A918550","USR00000111","2026-08-11 17:02:56","6726.00","customer111.upi@pnb","merchant35@pnb","utility","Chennai","dev-cc561e098a45","10.116.22.150","SUCCESS",""
"TXN-DC4882C409F84D138B","UTR2026081021455671D64F3E3E","USR00000219","2026-08-10 21:45:56","4834.00","customer219.upi@icici","merchant12@pnb","grocery","Hyderabad","dev-295160e461ec","10.253.182.242","SUCCESS",""
"TXN-91778366F7F84115B8","UTR20260820003256C706BBE496","USR00000011","2026-08-20 00:32:56","5550.00","customer11.upi@icici","merchant21@icici","subscription","Jaipur","dev-8d0856e78f73","10.108.236.188","SUCCESS",""
"TXN-F22EADD559DE473A8F","UTR202608201952565B36CF3409","USR00000051","2026-08-20 19:52:56","16979.00","customer51.upi@icici","merchant17@pnb","travel","Lucknow","dev-9d38a1daa1d8","10.233.203.82","SUCCESS",""
"TXN-33D4106F43CE4473B5","UTR20260814203756798F85D1E2","USR00000026","2026-08-14 20:37:56","11162.00","customer26.upi@hdfc","merchant2@bob","education","Chennai","dev-341fd62bdc76","10.35.24.112","SUCCESS",""
"TXN-E91E1D5D84A94BF09D","UTR20260825012756C730CCD943","USR00000060","2026-08-25 01:27:56","17325.00","customer60.upi@axis","merchant26@kotak","food_delivery","Delhi","dev-8d541d6d700f","10.88.24.48","SUCCESS",""
"TXN-6140F83C630649FABD","UTR2026082610075662A0A13A36","USR00000210","2026-08-26 10:07:56","3093.00","customer210.upi@hdfc","merchant1@kotak","travel","Ahmedabad","dev-98773e6c02fc","10.158.89.153","SUCCESS",""
"TXN-0E400B163666401DA7","UTR20260814031856A8EFFABFAF","USR00000268","2026-08-14 03:18:56","15995.00","customer268.upi@axis","merchant15@hdfc","subscription","Jaipur","dev-ab40fa1327ec","10.236.20.213","SUCCESS",""
"TXN-71CC6B4D6F8F422EB8","UTR20260822014356FF528D796A","USR00000279","2026-08-22 01:43:56","15217.00","customer279.upi@pnb","merchant33@pnb","travel","Ahmedabad","dev-d66def0c75b3","10.248.238.238","SUCCESS",""
"TXN-1D835B4BEE0741EEAF","UTR20260818203556379D75D04D","USR00000290","2026-08-18 20:35:56","16305.00","customer290.upi@hdfc","merchant5@hdfc","education","Chennai","dev-238e2cd49117","10.234.27.81","SUCCESS",""
"TXN-9F2692E3E9C6465A87","UTR202608150026569673C88FCA","USR00000293","2026-08-15 00:26:56","20175.00","customer293.upi@kotak","merchant34@sbi","education","Pune","dev-7b9c51db8558","10.48.39.69","SUCCESS",""
"TXN-FFE9920A3108482594","UTR20260816133256A66E3A0FB5","USR00000037","2026-08-16 13:32:56","1424.00","customer37.upi@kotak","merchant39@icici","grocery","Jaipur","dev-56715735168e","10.184.45.185","FAILED","bank_timeout"
"TXN-75949871731B41DF94","UTR20260825115956A9CAF19060","USR00000208","2026-08-25 11:59:56","14001.00","customer208.upi@canara","merchant16@icici","travel","Hyderabad","dev-0dafa5750ab2","10.31.6.205","SUCCESS",""
"TXN-CAD72EA744AF4C8297","UTR2026082608395663FF5A4488","USR00000283","2026-08-26 08:39:56","20009.00","customer283.upi@icici","merchant41@icici","grocery","Jaipur","dev-406259674944","10.5.118.182","SUCCESS",""
"TXN-D43D6F0D8AE44A79BB","UTR202608121137560A00495262","USR00000085","2026-08-12 11:37:56","17518.00","customer85.upi@kotak","merchant32@hdfc","education","Ahmedabad","dev-e5d8460fffcc","10.239.167.190","SUCCESS",""
"TXN-94395C799050419C82","UTR20260820161556B6C7FA3C0B","USR00000048","2026-08-20 16:15:56","13916.00","customer48.upi@canara","merchant36@bob","education","Indore","dev-1f37dc7eb422","10.123.21.130","SUCCESS",""
"TXN-D6E1DAB744D64DC68E","UTR202608111853564D26F2EDE8","USR00000105","2026-08-11 18:53:56","16238.00","customer105.upi@sbi","merchant18@kotak","marketplace","Ahmedabad","dev-88581928f0ed","10.140.205.252","SUCCESS",""
"TXN-FD8761516E8842498E","UTR202608232129562F31F9C7E9","USR00000210","2026-08-23 21:29:56","13806.00","customer210.upi@hdfc","merchant19@pnb","electronics","Kolkata","dev-98773e6c02fc","10.130.129.60","SUCCESS",""
"TXN-F29C5174162742DB97","UTR20260810221856DFF5646AA5","USR00000292","2026-08-10 22:18:56","11967.00","customer292.upi@axis","merchant15@bob","food_delivery","Bengaluru","dev-6af425bb95d0","10.138.238.72","SUCCESS",""
"TXN-24BC21B6A870430687","UTR202608252223564B6BEBFAB9","USR00000120","2026-08-25 22:23:56","12989.00","customer120.upi@canara","merchant44@bob","grocery","Hyderabad","dev-da1821edce3f","10.139.98.204","SUCCESS",""
"TXN-065BE378204B4DD08A","UTR20260822034656E21C0CA35F","USR00000115","2026-08-22 03:46:56","14464.00","customer115.upi@icici","merchant40@canara","subscription","Chennai","dev-88e1e2a68c5b","10.117.235.118","SUCCESS",""
"TXN-3CEE9A2672264C3F89","UTR2026082615435676ADAED8D1","USR00000094","2026-08-26 15:43:56","1452.00","customer94.upi@bob","merchant19@hdfc","subscription","Indore","dev-0b75ffb5a8ae","10.112.106.149","SUCCESS",""
"TXN-6330F360E1394D72BA","UTR20260819023956D341B40AD3","USR00000267","2026-08-19 02:39:56","10226.00","customer267.upi@icici","merchant3@axis","fuel","Delhi","dev-39e6d86755b6","10.97.176.162","SUCCESS",""
"TXN-7641B134845644AE8D","UTR2026081014095628B7CED65D","USR00000017","2026-08-10 14:09:56","6553.00","customer17.upi@sbi","merchant13@pnb","marketplace","Ahmedabad","dev-077039d219d3","10.100.8.57","SUCCESS",""
"TXN-37A29DBA506E4A1C9A","UTR202608290517569376661C44","USR00000244","2026-08-29 05:17:56","8877.00","customer244.upi@axis","merchant5@kotak","utility","Mumbai","dev-999279723b58","10.172.112.26","SUCCESS",""
"TXN-D314694895BA4E8CBE","UTR202608211702569E6110D936","USR00000080","2026-08-21 17:02:56","2011.00","customer80.upi@canara","merchant29@pnb","subscription","Delhi","dev-e350ca1c4600","10.242.94.197","SUCCESS",""
"TXN-2EFCE47BFC554681B2","UTR20260810034556795F3BE9F9","USR00000230","2026-08-10 03:45:56","16027.00","customer230.upi@bob","merchant6@axis","education","Ahmedabad","dev-089a7f5b83fc","10.180.198.77","SUCCESS",""
"TXN-EE96C1CB17614357A5","UTR202608110520563F877FDA02","USR00000282","2026-08-11 05:20:56","1312.00","customer282.upi@hdfc","merchant45@canara","marketplace","Indore","dev-949f3fca574e","10.158.207.99","SUCCESS",""
"TXN-6F34D4E8D21D484CA6","UTR202608242309561F322FC058","USR00000170","2026-08-24 23:09:56","9294.00","customer170.upi@hdfc","merchant18@pnb","utility","Bengaluru","dev-71be51271d5f","10.114.89.241","SUCCESS",""
"TXN-ADE0518F41A746BCB5","UTR20260823112556E7D739997A","USR00000218","2026-08-23 11:25:56","15179.00","customer218.upi@hdfc","merchant19@canara","travel","Indore","dev-c1a74b5a57c5","10.135.230.36","SUCCESS",""
"TXN-6CA88A232E264DA7A0","UTR20260822112356EE28FC856D","USR00000050","2026-08-22 11:23:56","22241.00","customer50.upi@hdfc","merchant11@bob","food_delivery","Ahmedabad","dev-e2172a2b3d02","10.233.215.147","SUCCESS",""
"TXN-E80333F21A6F4F87BD","UTR2026082514125684C8ACA4B7","USR00000115","2026-08-25 14:12:56","13066.00","customer115.upi@icici","merchant10@pnb","healthcare","Kolkata","dev-88e1e2a68c5b","10.170.250.222","SUCCESS",""
"TXN-4AE8C33B68D64DED80","UTR202608231514560D56C0BB7A","USR00000201","2026-08-23 15:14:56","654.00","customer201.upi@sbi","merchant13@kotak","marketplace","Chennai","dev-faa3424d058c","10.160.62.210","FAILED","invalid_upi_pin"
"TXN-1A72A64E235346A2A7","UTR202608171651560D6189731B","USR00000208","2026-08-17 16:51:56","23143.00","customer208.upi@canara","merchant39@pnb","subscription","Jaipur","dev-0dafa5750ab2","10.26.61.212","SUCCESS",""
"TXN-D8189AFA76D44303B3","UTR2026082519245670DC1A1049","USR00000118","2026-08-25 19:24:56","5267.00","customer118.upi@bob","merchant29@sbi","fashion","Lucknow","dev-9899beab6ed3","10.157.148.154","SUCCESS",""
"TXN-A40FB3EF1DB14D7899","UTR202608131422568CCB68C654","USR00000227","2026-08-13 14:22:56","2810.00","customer227.upi@icici","merchant15@sbi","travel","Indore","dev-0ecc17385b3e","10.252.152.74","SUCCESS",""
"TXN-5F89DB94CDF74F96A8","UTR202608101352569094A66A85","USR00000238","2026-08-10 13:52:56","12806.00","customer238.upi@bob","merchant33@axis","gaming","Mumbai","dev-3d87322cc86b","10.153.90.189","SUCCESS",""
"TXN-765FC20493244FC0A2","UTR20260811001656B3DD399019","USR00000065","2026-08-11 00:16:56","12162.00","customer65.upi@sbi","merchant24@icici","grocery","Mumbai","dev-0d275bac08f7","10.70.217.157","SUCCESS",""
"TXN-375DD927EFC6430BB1","UTR20260824072456B8335C4C03","USR00000106","2026-08-24 07:24:56","7225.00","customer106.upi@hdfc","merchant3@canara","marketplace","Surat","dev-093825933adc","10.14.135.12","SUCCESS",""
"TXN-A46F7272DF1D495B8D","UTR202608111827565184C389C8","USR00000022","2026-08-11 18:27:56","5081.00","customer22.upi@bob","merchant27@icici","healthcare","Ahmedabad","dev-db35c68216bd","10.205.158.31","SUCCESS",""
"TXN-FE31E437593A4BB382","UTR202608100737563AD5910819","USR00000233","2026-08-10 07:37:56","3289.00","customer233.upi@sbi","merchant24@icici","food_delivery","Bengaluru","dev-da0044c1f556","10.20.23.44","SUCCESS",""
"TXN-52C092C6FDEF466CB8","UTR202608100347561B7CFDD7C4","USR00000268","2026-08-10 03:47:56","9730.00","customer268.upi@axis","merchant30@canara","travel","Lucknow","dev-ab40fa1327ec","10.113.238.179","SUCCESS",""
"TXN-6EC085E188B441759B","UTR20260815121456DFA6D10E99","USR00000055","2026-08-15 12:14:56","2351.00","customer55.upi@pnb","merchant23@sbi","grocery","Jaipur","dev-b369012f048a","10.227.148.69","SUCCESS",""
"TXN-E9FF7E58E424440E93","UTR202608172210562910598E1B","USR00000103","2026-08-17 22:10:56","1540.00","customer103.upi@pnb","merchant30@axis","healthcare","Delhi","dev-30afc8284f37","10.168.110.174","SUCCESS",""
"TXN-8C588240F4AE4B2BAA","UTR20260829102656028C51D807","USR00000246","2026-08-29 10:26:56","16602.00","customer246.upi@bob","merchant13@pnb","travel","Bengaluru","dev-bdcf3b8d0f80","10.158.4.90","SUCCESS",""
"TXN-47DA0B1779E04637B6","UTR20260829235956E0717540D8","USR00000164","2026-08-29 23:59:56","15857.00","customer164.upi@axis","merchant18@icici","electronics","Surat","dev-1bbf237c01e1","10.229.214.165","SUCCESS",""
"TXN-C6654197B0344359A1","UTR202608161124562AD760F9B1","USR00000033","2026-08-16 11:24:56","24489.00","customer33.upi@sbi","merchant44@kotak","food_delivery","Chennai","dev-e41eb392df69","10.128.228.86","SUCCESS",""
"TXN-710383CBD1164C67A8","UTR2026081117035666BE99B237","USR00000108","2026-08-11 17:03:56","8461.00","customer108.upi@axis","merchant43@canara","subscription","Surat","dev-adb06a04ed47","10.70.149.151","SUCCESS",""
"TXN-E60ED366DD674675BF","UTR202608240530565514B27FA1","USR00000163","2026-08-24 05:30:56","21230.00","customer163.upi@icici","merchant19@hdfc","healthcare","Delhi","dev-abf5aececf4f","10.71.79.201","SUCCESS",""
"TXN-80E19D795577446FB1","UTR2026081102405613F2E06912","USR00000264","2026-08-11 02:40:56","24826.00","customer264.upi@canara","merchant22@hdfc","gaming","Ahmedabad","dev-3838c5161f02","10.32.155.154","SUCCESS",""
"TXN-4C89FAFC25874C4C9B","UTR20260813091856F5BD84FD0D","USR00000098","2026-08-13 09:18:56","3602.00","customer98.upi@hdfc","merchant28@axis","electronics","Lucknow","dev-a2af062c7f70","10.165.206.39","SUCCESS",""
"TXN-0CF8992C3FFE4021AB","UTR202608172059565C3AEFE73E","USR00000101","2026-08-17 20:59:56","24561.00","customer101.upi@kotak","merchant19@sbi","fuel","Lucknow","dev-22fd2c931f7a","10.160.168.94","FAILED","invalid_upi_pin"
"TXN-813C5A7D3DAF46589F","UTR202608211847563936ECF7E0","USR00000209","2026-08-21 18:47:56","21456.00","customer209.upi@sbi","merchant34@axis","grocery","Surat","dev-67207b907a62","10.244.225.81","SUCCESS",""
"TXN-E1B49C01EBA9488F8D","UTR202608140656560641D64F9F","USR00000239","2026-08-14 06:56:56","21942.00","customer239.upi@pnb","merchant3@hdfc","travel","Bengaluru","dev-0f5926a6b74c","10.5.73.58","SUCCESS",""
"TXN-B591A68B914341FDB8","UTR202608222210569D1CEAB093","USR00000284","2026-08-22 22:10:56","19692.00","customer284.upi@axis","merchant25@hdfc","education","Ahmedabad","dev-498138cd9c97","10.13.153.124","SUCCESS",""
"TXN-1E62C81B59ED4944A7","UTR2026082320125686B2815F09","USR00000078","2026-08-23 20:12:56","22632.00","customer78.upi@bob","merchant24@icici","healthcare","Kolkata","dev-0b4756da35b5","10.95.95.230","SUCCESS",""
"TXN-5CFD90C81C2F48F794","UTR20260817170656A099407B2C","USR00000050","2026-08-17 17:06:56","12561.00","customer50.upi@hdfc","merchant6@bob","electronics","Surat","dev-ae598e64fed1","10.150.99.216","SUCCESS",""
"TXN-AE3D31F9F45B48DFAB","UTR202608291411568FA0B781E8","USR00000022","2026-08-29 14:11:56","6313.00","customer22.upi@bob","merchant48@bob","food_delivery","Jaipur","dev-8b1b082787b6","10.21.65.116","SUCCESS",""
"TXN-A119CF984EC74143A4","UTR20260819073356E2C895978F","USR00000184","2026-08-19 07:33:56","8415.00","customer184.upi@canara","merchant15@hdfc","subscription","Chennai","dev-9394ec0d6321","10.142.21.169","FAILED","daily_limit_exceeded"
"TXN-1D30CEB3AA0A45BE99","UTR20260827064456CCB58B9E22","USR00000061","2026-08-27 06:44:56","21719.00","customer61.upi@kotak","merchant14@bob","electronics","Ahmedabad","dev-33e7e5a13d4b","10.198.84.90","SUCCESS",""
"TXN-4C4540D3E64A458FB9","UTR20260819173756A03A6FC5E1","USR00000274","2026-08-19 17:37:56","16768.00","customer274.upi@hdfc","merchant30@pnb","gaming","Hyderabad","dev-7615e1f39399","10.230.148.141","SUCCESS",""
"TXN-92E8B6BEAABF4EE2AF","UTR20260818064456E7EFD180E8","USR00000036","2026-08-18 06:44:56","2172.00","customer36.upi@axis","merchant36@pnb","subscription","Kolkata","dev-3976bd02feb0","10.240.239.151","SUCCESS",""
"TXN-8627D9BA1F0842D9B3","UTR20260821185556A1C4984D3E","USR00000184","2026-08-21 18:55:56","12998.00","customer184.upi@canara","merchant4@axis","utility","Lucknow","dev-9394ec0d6321","10.23.94.101","SUCCESS",""
"TXN-7FC25CB382EB4EC299","UTR202608180619565A4CBAA2CC","USR00000013","2026-08-18 06:19:56","6059.00","customer13.upi@kotak","merchant43@kotak","electronics","Delhi","dev-0d12bed354ce","10.42.73.77","SUCCESS",""
"TXN-24B22B2255484A87A5","UTR20260826061256CA0E1FE0A1","USR00000276","2026-08-26 06:12:56","10001.00","customer276.upi@axis","merchant14@bob","marketplace","Surat","dev-c500c6736cc0","10.193.161.214","SUCCESS",""
"TXN-F00D9824B33345EDBC","UTR20260813044456BAA928D08D","USR00000102","2026-08-13 04:44:56","7947.00","customer102.upi@bob","merchant19@canara","marketplace","Kolkata","dev-a6dab7abddc0","10.147.123.130","SUCCESS",""
"TXN-659957BB99204285AF","UTR202608131818562ED4FFB61E","USR00000290","2026-08-13 18:18:56","23624.00","customer290.upi@hdfc","merchant21@canara","fashion","Jaipur","dev-238e2cd49117","10.159.99.126","SUCCESS",""
"TXN-4C09C312077640009B","UTR2026081704355642B8B29FF5","USR00000027","2026-08-17 04:35:56","1518.00","customer27.upi@icici","merchant22@pnb","food_delivery","Jaipur","dev-687460881546","10.10.219.126","SUCCESS",""
"TXN-5F9C3021D0CE434691","UTR20260821131156BC8E90CB77","USR00000231","2026-08-21 13:11:56","1276.00","customer231.upi@pnb","merchant39@axis","healthcare","Jaipur","dev-9a30a2e3518e","10.25.78.232","SUCCESS",""
"TXN-BB62EB1684F34B1F92","UTR20260814000356A1341658E6","USR00000268","2026-08-14 00:03:56","2387.00","customer268.upi@axis","merchant30@pnb","healthcare","Hyderabad","dev-ab40fa1327ec","10.196.0.35","SUCCESS",""
"TXN-BA7B69DFB65F4F74B3","UTR20260813183356770536E6AB","USR00000129","2026-08-13 18:33:56","7360.00","customer129.upi@sbi","merchant14@sbi","gaming","Surat","dev-cf08a8f73d1c","10.76.122.199","SUCCESS",""
"TXN-295816A1EAAC4F9D8C","UTR20260816055756BD27ECA123","USR00000148","2026-08-16 05:57:56","5280.00","customer148.upi@axis","merchant49@canara","travel","Kolkata","dev-82bc85a0374e","10.222.161.74","SUCCESS",""
"TXN-17BE2682EF984B8890","UTR2026081906125692D13F82F6","USR00000180","2026-08-19 06:12:56","22471.00","customer180.upi@axis","merchant15@pnb","healthcare","Delhi","dev-2cf8fd71aec9","10.232.148.149","SUCCESS",""
